name,city,state,lat,lon,proof_url
Castle Pines,Castle Pines,CO,39.4580341,-104.8759166,https://oll-leasing.loftliving.com/oll/?siteId=5430802&MoveInDate=08/31/2026&UnitId=83&oll-source-attribution=apartments.com
5944 Highway 92,Acworth,GA,34.087750166938,-84.590361900881,https://oll-leasing.loftliving.com/oll/?siteId=5439390&MoveInDate=09/22/2026&UnitId=183&oll-source-attribution=apartments.com
12801 Roydon Dr,Houston,TX,29.616610611958,-95.212358996106,https://oll-leasing.loftliving.com/oll/?siteId=5081432&MoveInDate=09/26/2026&UnitId=128&oll-source-attribution=apartments.com
Mutual on Main Apartments,Richmond,VA,37.538099808198,-77.436230078927,https://mutualonmainapartments.loftliving.com/login
North Slope Apartments,Richmond,VA,37.615402827138,-77.484854779501,https://northslope.loftliving.com/support/pincode
Belle Summit Apartments,Richmond,VA,37.524027492815,-77.452365065695,https://bellesummitapts.loftliving.com/support/pincode
411 Bainbridge Street,Richmond,VA,37.525814801524,-77.43873896258,https://oll-leasing.loftliving.com/oll/?siteId=5272900&MoveInDate=05/18/2026&UnitId=59&oll-source-attribution=apartments.com
3537 TOWNE POINT RD,Chesapeake,VA,36.865894536766,-76.399985900278,https://oll-leasing.loftliving.com/oll/?siteId=4973271&MoveInDate=09/14/2026&UnitId=216&oll-source-attribution=apartments.com
Apartment,Chesapeake,VA,36.734891442692,-76.243228624729,https://oll-leasing.loftliving.com/oll/?siteId=5582486&MoveInDate=09/15/2026&UnitId=39&oll-source-attribution=apartments.com
Eaton Square Apartments,Alexandria,VA,38.843117637284,-77.06923688402,https://eatonsquareapartments.loftliving.com/support/pincode
Meadow Woods Apartments,Alexandria,VA,38.759442435351,-77.086885634796,https://meadowwoods.loftliving.com/support/pincode
9704 Clark Place,Manassas,VA,38.743485379102,-77.466893918126,https://oll-leasing.loftliving.com/oll/?siteid=5139447
2423 Menokin Drive,Alexandria,VA,38.83055390166,-77.096807285346,https://oll-leasing.loftliving.com/oll/?siteId=5410358&MoveInDate=08/08/2026&UnitId=220&oll-source-attribution=apartments.com
5250 Duke Street,Alexandria,VA,38.812444629974,-77.123347821794,https://oll-leasing.loftliving.com/oll/?siteId=5527327&MoveInDate=08/26/2026&UnitId=375&oll-source-attribution=apartments.com
The Apartments At Spence Crossing,Virginia Beach,VA,36.786827621383,-76.112827649886,https://theapartmentsatspencecrossing.loftliving.com/support/pincode
4705 Windsong Dr,Virginia Beach,VA,36.910820453258,-76.132533584568,https://oll-leasing.loftliving.com/oll/?siteId=5562856&MoveInDate=06/03/2026&UnitId=27&oll-source-attribution=apartments.com
Waterford Apartments,Virginia Beach,VA,36.905811527092,-76.179225822387,https://oll-leasing.loftliving.com/oll/?siteId=5107573&MoveInDate=09/10/2026&UnitId=40&oll-source-attribution=apartments.com
624 Suhtai Court,Virginia Beach,VA,36.849294060207,-76.016031241789,https://oll-leasing.loftliving.com/oll/?siteId=4968943&MoveInDate=07/04/2026&UnitId=102&oll-source-attribution=apartments.com
Apartments,Virginia Beach,VA,36.769972342854,-76.193920040861,https://oll-leasing.loftliving.com/oll/?siteId=5312662&MoveInDate=11/20/2026&UnitId=131&oll-source-attribution=apartments.com
450 Boush Street,Norfolk,VA,36.852723158702,-76.290533496009,https://oll-leasing.loftliving.com/oll/?siteId=5307899&MoveInDate=10/06/2026&UnitId=118&oll-source-attribution=apartments.com
8600 Glen Myrtle Avenue,Norfolk,VA,36.930628109619,-76.312766927811,https://oll-leasing.loftliving.com/oll/?siteId=4973427&MoveInDate=11/12/2026&UnitId=543&oll-source-attribution=apartments.com
Kilborough Apartments,Columbus,OH,40.107519877211,-82.970831008229,https://kilboroughapartments.loftliving.com/support/pincode
5399 Coachman Road,Columbus,OH,40.066650951777,-83.079651549631,https://oll-leasing.loftliving.com/oll/?siteId=4975870&MoveInDate=12/25/2027&UnitId=145&oll-source-attribution=apartments.com
220 Vine Street,Columbus,OH,40.132345255274,-82.928813532526,https://oll-leasing.loftliving.com/oll/?siteId=5397463&MoveInDate=09/08/2026&UnitId=76&oll-source-attribution=apartments.com
7331 Skyline Dr E,Columbus,OH,40.106665648229,-83.080658059155,https://oll-leasing.loftliving.com/oll/?siteId=4958377&MoveInDate=09/19/2026&UnitId=55&oll-source-attribution=apartments.com
Two Marquette Place,Marquette,MI,46.546331448213,-87.380162094187,https://twomarquetteplace.loftliving.com/login
Need an Account?,Cleveland,OH,41.499415528527,-81.706090437214,https://flatsateastbank.loftliving.com/support/pincode
425 LITERARY RD,Cleveland,OH,41.48412286138,-81.683505292473,https://oll-leasing.loftliving.com/oll/?siteId=4732837&MoveInDate=01/31/2026&UnitId=74&oll-source-attribution=apartments.com
Infinity at Centerville Crossing,Virginia Beach,VA,36.7717093,-76.1882484,https://infinityatcentervillecrossing.loftliving.com
150 Arbors Circle,Gahanna,OH,40.006064885432,-82.86353323503,https://oll-leasing.loftliving.com/oll/?siteId=4962887&MoveInDate=04/16/2026&UnitId=17&oll-source-attribution=apartments.com
Cambridge House Apartments,Dayton,OH,39.770081394915,-84.216560993185,https://cambridgehouseapartments.loftliving.com/
Whitmore Arms Apartments,Dayton,OH,39.751047695377,-84.262573474064,https://whitmorearmsapartments.activebuilding.com/login
Apartments,Reynoldsburg,OH,39.941611183665,-82.794603320783,https://oll-leasing.loftliving.com/oll/?siteId=4984625&MoveInDate=10/09/2026&UnitId=163&oll-source-attribution=apartments.com
Mason Oliver,Phoenix,AZ,33.448120126096,-112.056346961462,https://masonoliverapartments.loftliving.com/support/pincode
Luxury Apartments,Phoenix,AZ,33.640386202427,-112.058299137092,https://oll-leasing.loftliving.com/oll/?siteId=4936038&MoveInDate=09/10/2026&UnitId=226&oll-source-attribution=apartments.com
20401 North 19th Avenue,Phoenix,AZ,33.670488,-112.0963362,https://oll-leasing.loftliving.com/oll/?siteId=4531024&MoveInDate=10/17/2026&UnitId=176&oll-source-attribution=apartments.com
44 W Monroe Street,Phoenix,AZ,33.450411179723,-112.074392069629,https://oll-leasing.loftliving.com/oll/?siteId=5340538&MoveInDate=09/11/2026&UnitId=29&oll-source-attribution=apartments.com
14435 S 48th St,Phoenix,AZ,33.313743983254,-111.980328641717,https://oll-leasing.loftliving.com/oll/?siteId=4446541&MoveInDate=05/30/2026&UnitId=171&oll-source-attribution=apartments.com
2323 East Apache Boulevard,Tempe,AZ,33.414741582158,-111.888116135951,https://oll-leasing.loftliving.com/oll/?siteId=4698380&MoveInDate=09/09/2026&UnitId=301&oll-source-attribution=apartments.com
1311 West Baseline Road,Tempe,AZ,33.378192590822,-111.958388270239,https://oll-leasing.loftliving.com/oll/?siteId=4639060&MoveInDate=09/04/2026&UnitId=242&oll-source-attribution=apartments.com
1811 E APACHE BLVD,Tempe,AZ,33.414714583208,-111.908249618612,https://oll-leasing.loftliving.com/oll/?siteId=4994510&MoveInDate=08/21/2026&UnitId=43&oll-source-attribution=apartments.com
2100 North Scottsdale Road,Tempe,AZ,33.4521147,-111.926939,https://oll-leasing.loftliving.com/oll/?siteId=4998445&MoveInDate=08/15/2026&UnitId=29&oll-source-attribution=apartments.com
The Cortesian Apartments,Scottsdale,AZ,33.502104571549,-111.914285719628,https://liveatcortesian.loftliving.com/support/pincode
11545 North Frank Lloyd Wright Boulevard,Scottsdale,AZ,33.590123612452,-111.83694295406,https://oll-leasing.loftliving.com/oll/?siteId=4854366&MoveInDate=09/18/2026&UnitId=105&oll-source-attribution=apartments.com
8275 East Bell Road,Scottsdale,AZ,33.64008477687,-111.903026151928,https://oll-leasing.loftliving.com/oll/?siteId=4934624&MoveInDate=06/11/2026&UnitId=248&oll-source-attribution=apartments.com
7749 East Camelback Road,Scottsdale,AZ,33.502104571549,-111.914285719628,https://oll-leasing.loftliving.com/oll/?siteId=4531557&MoveInDate=09/30/2026&UnitId=226&oll-source-attribution=apartments.com
6601 East McDowell Road,Scottsdale,AZ,33.465519577824,-111.93854082457,https://oll-leasing.loftliving.com/oll/?siteId=4920337&MoveInDate=09/29/2026&UnitId=168&oll-source-attribution=apartments.com
870 South Sarival Avenue,Goodyear,AZ,33.439444571118,-112.409508578505,https://oll-leasing.loftliving.com/oll/?siteId=5407842&MoveInDate=05/16/2025&UnitId=39&oll-source-attribution=apartments.com
2999 South Estrella Parkway,Goodyear,AZ,33.417331199457,-112.392068777602,https://oll-leasing.loftliving.com/oll/?siteId=5101578&MoveInDate=05/30/2026&UnitId=182&oll-source-attribution=apartments.com
Douglas,Goodyear,AZ,33.449892897557,-112.37705317253,https://oll-leasing.loftliving.com/oll/?siteId=5354144&MoveInDate=01/19/2026&UnitId=270&oll-source-attribution=apartments.com
3319 East University Drive,Mesa,AZ,33.422670574396,-111.759803192904,https://oll-leasing.loftliving.com/oll/?siteId=1187575&MoveInDate=09/25/2026&UnitId=243&oll-source-attribution=apartments.com
1361 S. Greenfield Rd,Mesa,AZ,33.3983851,-111.7364911,https://oll-leasing.loftliving.com/oll/?siteId=4522580&MoveInDate=09/07/2026&UnitId=184&oll-source-attribution=apartments.com
5210 East Hampton Avenue,Mesa,AZ,33.390295168147,-111.71917375378,https://oll-leasing.loftliving.com/oll/?siteId=4936039&MoveInDate=07/29/2026&UnitId=255&oll-source-attribution=apartments.com
Talavera Apartments,Tucson,AZ,32.279321415199,-110.994126510785,https://talaveraapartments.loftliving.com/support/pincode
Park Apartments,Homestead,FL,25.501101572633,-80.436988835009,https://liveatparkapartments.loftliving.com/login
8150 North La Cholla Boulevard,Tucson,AZ,32.2282432,-111.0117405,https://oll-leasing.loftliving.com/oll/?siteId=5495587&MoveInDate=03/26/2026&UnitId=44&oll-source-attribution=apartments.com
7425 North Mona Lisa Road,Tucson,AZ,32.340910895482,-111.020548188939,https://oll-leasing.loftliving.com/oll/?siteId=4860170&MoveInDate=05/29/2026&UnitId=302&oll-source-attribution=apartments.com
8820 West Bell Road 158,Peoria,AZ,33.638179992878,-112.24982316668,https://oll-leasing.loftliving.com/oll/?siteId=4893429&MoveInDate=05/06/2026&UnitId=144&oll-source-attribution=apartments.com
5020 West Peoria Avenue,Glendale,AZ,33.581986165326,-112.166791891163,https://oll-leasing.loftliving.com/oll/?siteId=4967114&MoveInDate=08/08/2026&UnitId=63&oll-source-attribution=apartments.com
3700 East Williams Field Road,Gilbert,AZ,33.307072179292,-111.712407005818,https://oll-leasing.loftliving.com/oll/?siteId=4703931&MoveInDate=06/06/2026&UnitId=46&oll-source-attribution=apartments.com
Apartments,Gilbert,AZ,33.335865636431,-111.711735287764,https://oll-leasing.loftliving.com/oll/?siteId=5462105&MoveInDate=02/09/2026&UnitId=354&oll-source-attribution=apartments.com
2617-,Madison,WI,43.034529311262,-89.38492457132,https://thealexanderpheasantridge.loftliving.com/support/pincode
Avenue Square Apartments,Madison,WI,43.118761335052,-89.356100984122,https://avenuesquareapartment.loftliving.com/support/pincode
Need an Account?,Madison,WI,43.100126934033,-89.260607235114,https://meadowlandsapts.loftliving.com/support/pincode
The Andre Apartments,Madison,WI,43.097653326595,-89.350730730764,https://theandreapartments.loftliving.com/support/pincode
Eagle Harbor Apartments,Madison,WI,43.11497779252,-89.320637185425,https://eagleharborapartments.loftliving.com/support/pincode
Knoxville High Apartments,Knoxville,TN,35.97376680216,-83.921234091573,https://knoxvillehighapartments.loftliving.com/
Apartments,Knoxville,TN,35.951870339312,-84.166184804781,https://oll-leasing.loftliving.com/oll/?siteId=4308046&MoveInDate=09/04/2026&UnitId=1&oll-source-attribution=apartments.com
137 W Concord Dr Apt A,Clarksville,TN,36.568155292811,-87.407557883551,https://oll-leasing.loftliving.com/oll/?siteId=5325902&MoveInDate=09/15/2026&UnitId=57&oll-source-attribution=apartments.com
6001 hughes crossing,Franklin,TN,35.862575,-86.8447782,https://oll-leasing.loftliving.com/oll/?siteId=4771273&MoveInDate=08/17/2026&UnitId=196&oll-source-attribution=apartments.com
The Lofts at Rose Monte Townhomes,Nashville,TN,36.041245066459,-86.720820119427,https://theloftsatrosemontetownhomes.activebuilding.com/login
Vintage Gateway Apartments,Murfreesboro,TN,35.8560167,-86.4355353,https://vintagegatewayapts.loftliving.com/support/pincode
3237 Memorial Boulevard,Murfreesboro,TN,35.903064254737,-86.383721863818,https://oll-leasing.loftliving.com/oll/?siteId=4810270&MoveInDate=08/14/2026&UnitId=267&oll-source-attribution=apartments.com
Vintage at the Avenue Apartments,Murfreesboro,TN,35.863448682314,-86.450276156364,https://vintageattheavenueapartments.loftliving.com/support/pincode
3833 Manson Pike,Murfreesboro,TN,35.872475805815,-86.472513991356,https://oll-leasing.loftliving.com/oll/?siteId=4938950&MoveInDate=07/07/2026&UnitId=19&oll-source-attribution=apartments.com
1045 Fisk Road,Cookeville,TN,36.178214400083,-85.48029985665,https://oll-leasing.loftliving.com/oll/?siteId=5325948&MoveInDate=09/11/2026&UnitId=79&oll-source-attribution=apartments.com
Dodson Ave Apartments,Chattanooga,TN,35.040001247252,-85.266608397296,https://dodsonaveapartments.loftliving.com/support/pincode
33 Borough Apartments,Chattanooga,TN,,,https://33boroughapartments.loftliving.com/support/pincode
1717 Whiteoak Road,Chattanooga,TN,35.083815427005,-85.299923898719,https://oll-leasing.loftliving.com/oll/?siteId=5325958&MoveInDate=07/13/2026&UnitId=31&oll-source-attribution=apartments.com
1521 Hickory Valley Rd,Chattanooga,TN,35.023947812768,-85.178382578818,https://oll-leasing.loftliving.com/oll/?siteId=5325955&MoveInDate=11/18/2026&UnitId=3&oll-source-attribution=apartments.com
325 E 300 S,Salt Lake City,UT,40.762887257544,-111.881762170966,https://oll-leasing.loftliving.com/oll/?siteId=5467308&MoveInDate=05/13/2026&UnitId=21&oll-source-attribution=apartments.com
89 East 200 South,Salt Lake City,UT,40.765056257823,-111.888426092571,https://oll-leasing.loftliving.com/oll/?siteId=5340525&MoveInDate=10/09/2026&UnitId=91&oll-source-attribution=apartments.com
360 West 200 South,Salt Lake City,UT,40.765056258838,-111.901405524178,https://oll-leasing.loftliving.com/oll/?siteId=5371692&MoveInDate=09/15/2025&UnitId=125&oll-source-attribution=apartments.com
3354 Jordan Line Parkway,West Jordan,UT,40.59339339969,-111.971175210235,https://oll-leasing.loftliving.com/oll/?siteId=4531014&MoveInDate=10/11/2026&UnitId=242&oll-source-attribution=apartments.com
